,estimator,min_score,mean_score,max_score,std_score,C,algorithm,alpha,criterion,gamma,hidden_layer_sizes,kernel,learning_rate,max_depth,n_estimators,n_neighbors,solver,splitter,weights
1522,decision_tree,0.5408163265306123,0.5979591836734693,0.6632653061224489,0.04440827581018149,,,,entropy,,,,,194,,,,random,
1186,decision_tree,0.5561224489795918,0.6183673469387755,0.6632653061224489,0.041373744760639354,,,,entropy,,,,,26,,,,random,
784,decision_tree,0.5816326530612245,0.6193877551020408,0.6632653061224489,0.029503739377144823,,,,gini,,,,,120,,,,random,
936,decision_tree,0.5459183673469388,0.6224489795918368,0.6632653061224489,0.04244211090425596,,,,gini,,,,,196,,,,random,
878,decision_tree,0.5612244897959183,0.6204081632653061,0.6632653061224489,0.03558284851869939,,,,gini,,,,,167,,,,random,
1616,decision_tree,0.5663265306122449,0.6051020408163266,0.6632653061224489,0.033159340427085536,,,,entropy,,,,,241,,,,random,
596,decision_tree,0.5663265306122449,0.6204081632653061,0.6632653061224489,0.0333159749332949,,,,gini,,,,,26,,,,random,
1480,decision_tree,0.5255102040816326,0.5897959183673469,0.6632653061224489,0.050672281705857684,,,,entropy,,,,,173,,,,random,
849,decision_tree,0.6071428571428571,0.6377551020408163,0.6632653061224489,0.023268886226513005,,,,gini,,,,,153,,,,best,
1362,decision_tree,0.5867346938775511,0.6275510204081632,0.6632653061224489,0.0268039296664565,,,,entropy,,,,,114,,,,random,
764,decision_tree,0.5867346938775511,0.6234693877551021,0.6632653061224489,0.025077970872335705,,,,gini,,,,,110,,,,random,
1526,decision_tree,0.5255102040816326,0.6040816326530611,0.6632653061224489,0.04984357037477476,,,,entropy,,,,,196,,,,random,
1634,decision_tree,0.576530612244898,0.6061224489795919,0.6632653061224489,0.03184589088638209,,,,entropy,,,,,250,,,,random,
4072,mlp,0.14285714285714285,0.5163265306122449,0.6632653061224489,0.19061158938837597,,,4.5e-05,,,"(5, 13)",,,,,,lbfgs,,
1666,decision_tree,0.5510204081632653,0.5948979591836734,0.6632653061224489,0.039467509399619835,,,,entropy,,,,,266,,,,random,
741,decision_tree,0.6173469387755102,0.6448979591836734,0.6632653061224489,0.015340098345278474,,,,gini,,,,,99,,,,best,
601,decision_tree,0.6122448979591837,0.6418367346938776,0.6632653061224489,0.02050995024718547,,,,gini,,,,,29,,,,best,
910,decision_tree,0.5408163265306123,0.610204081632653,0.6632653061224489,0.040121639288443846,,,,gini,,,,,183,,,,random,
3570,mlp,0.14285714285714285,0.5091836734693878,0.6632653061224489,0.19088452344579615,,,3e-05,,,"(5, 15)",,,,,,lbfgs,,
592,decision_tree,0.5714285714285714,0.6183673469387755,0.6632653061224489,0.035699705478644705,,,,gini,,,,,24,,,,random,
3912,mlp,0.14285714285714285,0.47857142857142854,0.6632653061224489,0.18413773524011476,,,4e-05,,,"(6, 9)",,,,,,lbfgs,,
3554,mlp,0.40816326530612246,0.503061224489796,0.6632653061224489,0.09521015139126018,,,3e-05,,,"(4, 11)",,,,,,lbfgs,,
586,decision_tree,0.5663265306122449,0.6071428571428571,0.6632653061224489,0.033222082849183064,,,,gini,,,,,21,,,,random,
1104,decision_tree,0.6071428571428571,0.6244897959183674,0.6632653061224489,0.02004783949427397,,,,gini,,,,,280,,,,random,
1680,decision_tree,0.5816326530612245,0.6224489795918368,0.6632653061224489,0.030950512016536924,,,,entropy,,,,,273,,,,random,
3061,mlp,0.5663265306122449,0.6224489795918368,0.6632653061224489,0.03858708245140618,,,1.5000000000000002e-05,,,"(5, 10)",,,,,,lbfgs,,
1660,decision_tree,0.5612244897959183,0.6214285714285716,0.6632653061224489,0.033596076802355775,,,,entropy,,,,,263,,,,random,
616,decision_tree,0.5510204081632653,0.610204081632653,0.6632653061224489,0.03601910733616896,,,,gini,,,,,36,,,,random,
942,decision_tree,0.5867346938775511,0.6224489795918368,0.6632653061224489,0.024785628166308377,,,,gini,,,,,199,,,,random,
3192,mlp,0.5459183673469388,0.6163265306122448,0.6632653061224489,0.04297844834418914,,,1.5000000000000002e-05,,,"(16, 9)",,,,,,lbfgs,,
1051,decision_tree,0.5918367346938775,0.6326530612244896,0.6632653061224489,0.029574238257529445,,,,gini,,,,,254,,,,best,
1366,decision_tree,0.5408163265306123,0.5887755102040817,0.6632653061224489,0.05317883355426685,,,,entropy,,,,,116,,,,random,
1190,decision_tree,0.6020408163265306,0.6183673469387754,0.6632653061224489,0.022679704868258023,,,,entropy,,,,,28,,,,random,
1234,decision_tree,0.5663265306122449,0.6173469387755102,0.6632653061224489,0.03399659438562791,,,,entropy,,,,,50,,,,random,
623,decision_tree,0.5969387755102041,0.6408163265306123,0.6632653061224489,0.026726124191242408,,,,gini,,,,,40,,,,best,
1338,decision_tree,0.576530612244898,0.6061224489795919,0.6581632653061225,0.033284707000612423,,,,entropy,,,,,102,,,,random,
1162,decision_tree,0.5816326530612245,0.616326530612245,0.6581632653061225,0.028388628047435832,,,,entropy,,,,,14,,,,random,
1306,decision_tree,0.5867346938775511,0.6214285714285714,0.6581632653061225,0.025693221044926887,,,,entropy,,,,,86,,,,random,
588,decision_tree,0.5918367346938775,0.6153061224489796,0.6581632653061225,0.02593523474926292,,,,gini,,,,,22,,,,random,
2952,mlp,0.45918367346938777,0.5663265306122449,0.6581632653061225,0.06822250877733378,,,1e-05,,,"(10, 9)",,,,,,lbfgs,,
1141,decision_tree,0.6122448979591837,0.6387755102040816,0.6581632653061225,0.019733754699809904,,,,gini,,,,,299,,,,best,
1142,decision_tree,0.5561224489795918,0.6051020408163266,0.6581632653061225,0.032684933424585644,,,,gini,,,,,299,,,,random,
1398,decision_tree,0.5714285714285714,0.5979591836734693,0.6581632653061225,0.03184589088638212,,,,entropy,,,,,132,,,,random,
594,decision_tree,0.5561224489795918,0.5959183673469388,0.6581632653061225,0.03496294224288126,,,,gini,,,,,25,,,,random,
1274,decision_tree,0.5561224489795918,0.6122448979591837,0.6581632653061225,0.034452944930885986,,,,entropy,,,,,70,,,,random,
1628,decision_tree,0.5663265306122449,0.6091836734693878,0.6581632653061225,0.03236479903500756,,,,entropy,,,,,247,,,,random,
1670,decision_tree,0.5867346938775511,0.6295918367346939,0.6581632653061225,0.025325864583654798,,,,entropy,,,,,268,,,,random,
1166,decision_tree,0.5459183673469388,0.6153061224489796,0.6581632653061225,0.04384194093661396,,,,entropy,,,,,16,,,,random,
2915,mlp,0.14285714285714285,0.41938775510204085,0.6581632653061225,0.227836829751587,,,1e-05,,,"(7, 8)",,,,,,lbfgs,,
1226,decision_tree,0.576530612244898,0.6040816326530613,0.6581632653061225,0.02878925710135894,,,,entropy,,,,,46,,,,random,
1384,decision_tree,0.5816326530612245,0.6306122448979592,0.6581632653061225,0.02593523474926294,,,,entropy,,,,,125,,,,random,
1604,decision_tree,0.5714285714285714,0.6142857142857142,0.6581632653061225,0.027870408742342187,,,,entropy,,,,,235,,,,random,
1382,decision_tree,0.5306122448979592,0.6061224489795919,0.6581632653061225,0.04452535556994167,,,,entropy,,,,,124,,,,random,
2811,mlp,0.5510204081632653,0.6255102040816325,0.6581632653061225,0.0407652741947718,,,5e-06,,,"(12, 12)",,,,,,lbfgs,,
1212,decision_tree,0.49489795918367346,0.5928571428571429,0.6581632653061225,0.05354955821796706,,,,entropy,,,,,39,,,,random,
618,decision_tree,0.5816326530612245,0.6255102040816327,0.6581632653061225,0.02749427262307651,,,,gini,,,,,37,,,,random,
1050,decision_tree,0.5714285714285714,0.6030612244897959,0.6581632653061225,0.037269351770917704,,,,gini,,,,,253,,,,random,
1248,decision_tree,0.5510204081632653,0.6234693877551021,0.6581632653061225,0.03996562454605337,,,,entropy,,,,,57,,,,random,
1256,decision_tree,0.576530612244898,0.6204081632653061,0.6581632653061225,0.02985456905781182,,,,entropy,,,,,61,,,,random,
1588,decision_tree,0.5459183673469388,0.6030612244897959,0.6581632653061225,0.037269351770917704,,,,entropy,,,,,227,,,,random,
1360,decision_tree,0.5663265306122449,0.613265306122449,0.6581632653061225,0.03466385255400618,,,,entropy,,,,,113,,,,random,
650,decision_tree,0.5561224489795918,0.6040816326530613,0.6581632653061225,0.03424073823584188,,,,gini,,,,,53,,,,random,
2729,mlp,0.5459183673469388,0.5948979591836734,0.6581632653061225,0.03906977493689112,,,5e-06,,,"(5, 14)",,,,,,lbfgs,,
1182,decision_tree,0.5714285714285714,0.6071428571428571,0.6581632653061225,0.03290717448285124,,,,entropy,,,,,24,,,,random,
1004,decision_tree,0.5816326530612245,0.6122448979591837,0.6581632653061225,0.02561204162859415,,,,gini,,,,,230,,,,random,
1264,decision_tree,0.5459183673469388,0.6091836734693878,0.6581632653061225,0.0365926960755941,,,,entropy,,,,,65,,,,random,
1073,decision_tree,0.5663265306122449,0.6193877551020408,0.6581632653061225,0.04139890362265467,,,,gini,,,,,265,,,,best,
4089,mlp,0.14285714285714285,0.5204081632653061,0.6581632653061225,0.1911189349949903,,,4.5e-05,,,"(6, 18)",,,,,,lbfgs,,
1624,decision_tree,0.5867346938775511,0.6265306122448979,0.6581632653061225,0.02999375195244706,,,,entropy,,,,,245,,,,random,
1700,decision_tree,0.576530612244898,0.613265306122449,0.6581632653061225,0.03068019669055694,,,,entropy,,,,,283,,,,random,
1342,decision_tree,0.5867346938775511,0.6224489795918366,0.6581632653061225,0.030950512016536914,,,,entropy,,,,,104,,,,random,
3398,mlp,0.14285714285714285,0.44693877551020406,0.6581632653061225,0.17152572562816892,,,2.5e-05,,,"(5, 11)",,,,,,lbfgs,,
769,decision_tree,0.5867346938775511,0.6326530612244898,0.6581632653061225,0.026997462357801927,,,,gini,,,,,113,,,,best,
3050,mlp,0.4336734693877551,0.5357142857142857,0.6581632653061225,0.08901562647985466,,,1.5000000000000002e-05,,,"(4, 11)",,,,,,lbfgs,,
802,decision_tree,0.6071428571428571,0.6357142857142858,0.6581632653061225,0.0184239490665998,,,,gini,,,,,129,,,,random,
848,decision_tree,0.5612244897959183,0.5979591836734693,0.6581632653061225,0.03540683994468872,,,,gini,,,,,152,,,,random,
798,decision_tree,0.576530612244898,0.6234693877551021,0.6581632653061225,0.03281211263431332,,,,gini,,,,,127,,,,random,
858,decision_tree,0.5510204081632653,0.6193877551020408,0.6581632653061225,0.03798879687548225,,,,gini,,,,,157,,,,random,
3551,mlp,0.413265306122449,0.5581632653061225,0.6581632653061225,0.08637982626558494,,,3e-05,,,"(4, 8)",,,,,,lbfgs,,
748,decision_tree,0.6071428571428571,0.6244897959183674,0.6581632653061225,0.01755576585110742,,,,gini,,,,,102,,,,random,
1518,decision_tree,0.5714285714285714,0.6183673469387755,0.6581632653061225,0.032171189327417256,,,,entropy,,,,,192,,,,random,
886,decision_tree,0.5969387755102041,0.6204081632653062,0.6581632653061225,0.02081232454527667,,,,gini,,,,,171,,,,random,
678,decision_tree,0.576530612244898,0.6204081632653062,0.6581632653061225,0.029503739377144813,,,,gini,,,,,67,,,,random,
966,decision_tree,0.5816326530612245,0.6244897959183673,0.6581632653061225,0.026920216241373317,,,,gini,,,,,211,,,,random,
874,decision_tree,0.5663265306122449,0.6193877551020408,0.6581632653061225,0.03331597493329491,,,,gini,,,,,165,,,,random,
680,decision_tree,0.5816326530612245,0.6173469387755103,0.6581632653061225,0.030097716742352305,,,,gini,,,,,68,,,,random,
682,decision_tree,0.5459183673469388,0.6030612244897959,0.6581632653061225,0.03627834456047179,,,,gini,,,,,69,,,,random,
698,decision_tree,0.5918367346938775,0.6224489795918368,0.6581632653061225,0.026608989408990397,,,,gini,,,,,77,,,,random,
1472,decision_tree,0.5510204081632653,0.6112244897959184,0.6581632653061225,0.037547692842804306,,,,entropy,,,,,169,,,,random,
956,decision_tree,0.5510204081632653,0.5959183673469387,0.6581632653061225,0.03555357426568235,,,,gini,,,,,206,,,,random,
960,decision_tree,0.5918367346938775,0.6224489795918368,0.6581632653061225,0.02581451151157862,,,,gini,,,,,208,,,,random,
898,decision_tree,0.5867346938775511,0.6204081632653061,0.6581632653061225,0.024701466197775922,,,,gini,,,,,177,,,,random,
3728,mlp,0.42857142857142855,0.5673469387755102,0.6581632653061225,0.07985305121026062,,,3.5000000000000004e-05,,,"(4, 17)",,,,,,lbfgs,,
976,decision_tree,0.5867346938775511,0.616326530612245,0.6581632653061225,0.0237998036524298,,,,gini,,,,,216,,,,random,
1504,decision_tree,0.5612244897959183,0.6153061224489795,0.6581632653061225,0.031384809182101445,,,,entropy,,,,,185,,,,random,
3072,mlp,0.5204081632653061,0.6051020408163266,0.6581632653061225,0.04878789015462008,,,1.5000000000000002e-05,,,"(6, 9)",,,,,,lbfgs,,
719,decision_tree,0.6020408163265306,0.6306122448979592,0.6581632653061225,0.02295351403918774,,,,gini,,,,,88,,,,best,
738,decision_tree,0.576530612244898,0.6071428571428572,0.6581632653061225,0.02738042421428313,,,,gini,,,,,97,,,,random,
1552,decision_tree,0.5561224489795918,0.6153061224489795,0.6581632653061225,0.03484361444686504,,,,entropy,,,,,209,,,,random,
728,decision_tree,0.5816326530612245,0.6224489795918366,0.6581632653061225,0.02540795836324232,,,,gini,,,,,92,,,,random,
1440,decision_tree,0.5816326530612245,0.6153061224489796,0.6581632653061225,0.030373216461504534,,,,entropy,,,,,153,,,,random,
675,decision_tree,0.5867346938775511,0.633673469387755,0.6581632653061225,0.029112944117728766,,,,gini,,,,,66,,,,best,
3219,mlp,0.14285714285714285,0.3908163265306122,0.6530612244897959,0.21950874689295552,,,2e-05,,,"(4, 12)",,,,,,lbfgs,,
3220,mlp,0.413265306122449,0.5285714285714286,0.6530612244897959,0.09629755704003284,,,2e-05,,,"(4, 13)",,,,,,lbfgs,,
1530,decision_tree,0.5510204081632653,0.6051020408163266,0.6530612244897959,0.039467509399619835,,,,entropy,,,,,198,,,,random,
610,decision_tree,0.5102040816326531,0.6040816326530611,0.6530612244897959,0.053080844096489575,,,,gini,,,,,33,,,,random,
612,decision_tree,0.5714285714285714,0.6112244897959184,0.6530612244897959,0.03200895334971045,,,,gini,,,,,34,,,,random,
1424,decision_tree,0.5153061224489796,0.6173469387755102,0.6530612244897959,0.051426951707567996,,,,entropy,,,,,145,,,,random,
1046,decision_tree,0.5816326530612245,0.6193877551020408,0.6530612244897959,0.031218486817915014,,,,gini,,,,,251,,,,random,
1606,decision_tree,0.6122448979591837,0.6357142857142857,0.6530612244897959,0.014285714285714263,,,,entropy,,,,,236,,,,random,
576,decision_tree,0.5663265306122449,0.6142857142857143,0.6530612244897959,0.03252526010308004,,,,gini,,,,,16,,,,random,
568,decision_tree,0.576530612244898,0.6214285714285714,0.6530612244897959,0.028204642777724994,,,,gini,,,,,12,,,,random,
3225,mlp,0.41836734693877553,0.5051020408163265,0.6530612244897959,0.09621101686794423,,,2e-05,,,"(4, 18)",,,,,,lbfgs,,
1434,decision_tree,0.5918367346938775,0.6255102040816327,0.6530612244897959,0.02272556882787763,,,,entropy,,,,,150,,,,random,
3229,mlp,0.14285714285714285,0.3683673469387755,0.6530612244897959,0.19861033240982626,,,2e-05,,,"(5, 10)",,,,,,lbfgs,,
3233,mlp,0.3826530612244898,0.49387755102040815,0.6530612244897959,0.09874261553798322,,,2e-05,,,"(5, 14)",,,,,,lbfgs,,
1548,decision_tree,0.5510204081632653,0.6,0.6530612244897959,0.0330019625077474,,,,entropy,,,,,207,,,,random,
768,decision_tree,0.5816326530612245,0.6122448979591837,0.6530612244897959,0.026412610419479128,,,,gini,,,,,112,,,,random,
1012,decision_tree,0.5918367346938775,0.6142857142857143,0.6530612244897959,0.021549706206064133,,,,gini,,,,,234,,,,random,
1654,decision_tree,0.5816326530612245,0.6193877551020408,0.6530612244897959,0.02613520096911366,,,,entropy,,,,,260,,,,random,
1126,decision_tree,0.576530612244898,0.6081632653061224,0.6530612244897959,0.03481371859026932,,,,gini,,,,,291,,,,random,
736,decision_tree,0.5663265306122449,0.6,0.6530612244897959,0.03020132364683414,,,,gini,,,,,96,,,,random,
1080,decision_tree,0.5306122448979592,0.6122448979591837,0.6530612244897959,0.04341234160445436,,,,gini,,,,,268,,,,random,
3056,mlp,0.40816326530612246,0.5438775510204081,0.6530612244897959,0.08858177311922735,,,1.5000000000000002e-05,,,"(4, 17)",,,,,,lbfgs,,
604,decision_tree,0.5612244897959183,0.6020408163265306,0.6530612244897959,0.03145109185188252,,,,gini,,,,,30,,,,random,
1352,decision_tree,0.5663265306122449,0.610204081632653,0.6530612244897959,0.030028446876657455,,,,entropy,,,,,109,,,,random,
1636,decision_tree,0.5663265306122449,0.6153061224489795,0.6530612244897959,0.035141174199433786,,,,entropy,,,,,251,,,,random,
1076,decision_tree,0.5510204081632653,0.6051020408163265,0.6530612244897959,0.04251564623673401,,,,gini,,,,,266,,,,random,
900,decision_tree,0.5459183673469388,0.6112244897959184,0.6530612244897959,0.03656423034116105,,,,gini,,,,,178,,,,random,
916,decision_tree,0.5612244897959183,0.6214285714285714,0.6530612244897959,0.03200895334971046,,,,gini,,,,,186,,,,random,
1102,decision_tree,0.5612244897959183,0.6061224489795918,0.6530612244897959,0.03184589088638211,,,,gini,,,,,279,,,,random,
1642,decision_tree,0.576530612244898,0.6040816326530611,0.6530612244897959,0.027112918888951853,,,,entropy,,,,,254,,,,random,
1110,decision_tree,0.5918367346938775,0.6265306122448979,0.6530612244897959,0.023580040833247638,,,,gini,,,,,283,,,,random,
1344,decision_tree,0.5816326530612245,0.6244897959183673,0.6530612244897959,0.023402744777917782,,,,entropy,,,,,105,,,,random,
722,decision_tree,0.5408163265306123,0.610204081632653,0.6530612244897959,0.04114662276256314,,,,gini,,,,,89,,,,random,
628,decision_tree,0.5510204081632653,0.6030612244897959,0.6530612244897959,0.0362783445604718,,,,gini,,,,,42,,,,random,
706,decision_tree,0.5663265306122449,0.6091836734693877,0.6530612244897959,0.029326750741224285,,,,gini,,,,,81,,,,random,
1028,decision_tree,0.576530612244898,0.6153061224489795,0.6530612244897959,0.028241535720608238,,,,gini,,,,,242,,,,random,
1388,decision_tree,0.5867346938775511,0.6173469387755102,0.6530612244897959,0.02115963403400785,,,,entropy,,,,,127,,,,random,
740,decision_tree,0.5663265306122449,0.5959183673469388,0.6530612244897959,0.030166827549172392,,,,gini,,,,,98,,,,random,
892,decision_tree,0.5816326530612245,0.6224489795918366,0.6530612244897959,0.026608989408990407,,,,gini,,,,,174,,,,random,
1428,decision_tree,0.5612244897959183,0.6153061224489796,0.6530612244897959,0.03315934042708556,,,,entropy,,,,,147,,,,random,
4074,mlp,0.5714285714285714,0.5959183673469388,0.6530612244897959,0.029993751952447068,,,4.5e-05,,,"(5, 15)",,,,,,lbfgs,,
1536,decision_tree,0.5612244897959183,0.6010204081632653,0.6530612244897959,0.03451333576589339,,,,entropy,,,,,201,,,,random,
1054,decision_tree,0.5867346938775511,0.633673469387755,0.6530612244897959,0.024447241940226374,,,,gini,,,,,255,,,,random,
1246,decision_tree,0.5663265306122449,0.6020408163265306,0.6530612244897959,0.03145109185188251,,,,entropy,,,,,56,,,,random,
1710,decision_tree,0.5918367346938775,0.6244897959183673,0.6530612244897959,0.020812324545276664,,,,entropy,,,,,288,,,,random,
1514,decision_tree,0.5306122448979592,0.6122448979591837,0.6530612244897959,0.0441260169600809,,,,entropy,,,,,190,,,,random,
1500,decision_tree,0.5306122448979592,0.596938775510204,0.6530612244897959,0.041070636321424686,,,,entropy,,,,,183,,,,random,
662,decision_tree,0.5714285714285714,0.6204081632653062,0.6530612244897959,0.026920216241373307,,,,gini,,,,,59,,,,random,
1708,decision_tree,0.5510204081632653,0.6020408163265305,0.6530612244897959,0.037768888823105605,,,,entropy,,,,,287,,,,random,
1574,decision_tree,0.5357142857142857,0.613265306122449,0.6530612244897959,0.041749535807099565,,,,entropy,,,,,220,,,,random,
1326,decision_tree,0.5816326530612245,0.6061224489795919,0.6530612244897959,0.0262940790341329,,,,entropy,,,,,96,,,,random,
3771,mlp,0.4489795918367347,0.5867346938775511,0.6530612244897959,0.07797948234507265,,,3.5000000000000004e-05,,,"(8, 12)",,,,,,lbfgs,,
1008,decision_tree,0.5918367346938775,0.6285714285714286,0.6530612244897959,0.022215858221507383,,,,gini,,,,,232,,,,random,
3749,mlp,0.42857142857142855,0.5193877551020407,0.6530612244897959,0.08441680767325074,,,3.5000000000000004e-05,,,"(6, 14)",,,,,,lbfgs,,
3733,mlp,0.45918367346938777,0.5846938775510204,0.6530612244897959,0.06765544675204398,,,3.5000000000000004e-05,,,"(5, 10)",,,,,,lbfgs,,
667,decision_tree,0.5663265306122449,0.6204081632653061,0.6530612244897959,0.038261904610719724,,,,gini,,,,,62,,,,best,
1508,decision_tree,0.5459183673469388,0.5908163265306123,0.6530612244897959,0.03698891624569767,,,,entropy,,,,,187,,,,random,
1278,decision_tree,0.5816326530612245,0.6255102040816326,0.6530612244897959,0.02842528219833494,,,,entropy,,,,,72,,,,random,
1270,decision_tree,0.5204081632653061,0.5938775510204082,0.6530612244897959,0.04239301648538975,,,,entropy,,,,,68,,,,random,
996,decision_tree,0.5663265306122449,0.6051020408163266,0.6530612244897959,0.032525260103080045,,,,gini,,,,,226,,,,random,
1260,decision_tree,0.6122448979591837,0.6316326530612245,0.6530612244897959,0.013460108120686634,,,,entropy,,,,,63,,,,random,
824,decision_tree,0.6275510204081632,0.6387755102040815,0.6530612244897959,0.010406162272638332,,,,gini,,,,,140,,,,random,
1714,decision_tree,0.5459183673469388,0.5959183673469388,0.6530612244897959,0.04285714285714284,,,,entropy,,,,,290,,,,random,
862,decision_tree,0.5918367346938775,0.6173469387755102,0.6530612244897959,0.02212192182518242,,,,gini,,,,,159,,,,random,
1502,decision_tree,0.576530612244898,0.6061224489795919,0.6530612244897959,0.02609533031131512,,,,entropy,,,,,184,,,,random,
562,decision_tree,0.5867346938775511,0.6091836734693877,0.6530612244897959,0.024276280108918986,,,,gini,,,,,9,,,,random,
689,decision_tree,0.5867346938775511,0.6265306122448979,0.6530612244897959,0.02444724194022638,,,,gini,,,,,73,,,,best,
1726,decision_tree,0.5255102040816326,0.5867346938775511,0.6530612244897959,0.04353210001571743,,,,entropy,,,,,296,,,,random,
3242,mlp,0.40816326530612246,0.5857142857142856,0.6530612244897959,0.09031621066677065,,,2e-05,,,"(6, 11)",,,,,,lbfgs,,
3253,mlp,0.39285714285714285,0.513265306122449,0.6530612244897959,0.10273235060125076,,,2e-05,,,"(7, 10)",,,,,,lbfgs,,
564,decision_tree,0.5918367346938775,0.6275510204081632,0.6530612244897959,0.02040816326530611,,,,gini,,,,,10,,,,random,
558,decision_tree,0.5510204081632653,0.6163265306122448,0.6530612244897959,0.03496294224288126,,,,gini,,,,,7,,,,random,
1482,decision_tree,0.5510204081632653,0.6102040816326529,0.6530612244897959,0.03543623541670477,,,,entropy,,,,,174,,,,random,
3780,mlp,0.14285714285714285,0.4785714285714285,0.6530612244897959,0.1917281499029885,,,3.5000000000000004e-05,,,"(9, 9)",,,,,,lbfgs,,
3719,mlp,0.14285714285714285,0.4795918367346939,0.6530612244897959,0.19174444154170617,,,3.5000000000000004e-05,,,"(4, 8)",,,,,,lbfgs,,
1484,decision_tree,0.5612244897959183,0.6040816326530611,0.6530612244897959,0.031878570105741445,,,,entropy,,,,,175,,,,random,
1414,decision_tree,0.5510204081632653,0.6051020408163266,0.6530612244897959,0.04251564623673401,,,,entropy,,,,,140,,,,random,
978,decision_tree,0.5918367346938775,0.6173469387755102,0.6530612244897959,0.019891417030222357,,,,gini,,,,,217,,,,random,
1288,decision_tree,0.5867346938775511,0.610204081632653,0.6479591836734694,0.022495313964335302,,,,entropy,,,,,77,,,,random,
1720,decision_tree,0.5969387755102041,0.6204081632653062,0.6479591836734694,0.01898068901810027,,,,entropy,,,,,293,,,,random,
1286,decision_tree,0.5867346938775511,0.6142857142857143,0.6479591836734694,0.02593523474926293,,,,entropy,,,,,76,,,,random,
1314,decision_tree,0.5663265306122449,0.610204081632653,0.6479591836734694,0.02613520096911366,,,,entropy,,,,,90,,,,random,
1444,decision_tree,0.5714285714285714,0.6010204081632653,0.6479591836734694,0.029993751952447092,,,,entropy,,,,,155,,,,random,
726,decision_tree,0.5459183673469388,0.6204081632653061,0.6479591836734694,0.037713711454237415,,,,gini,,,,,91,,,,random,
1442,decision_tree,0.5561224489795918,0.6081632653061224,0.6479591836734694,0.03068019669055695,,,,entropy,,,,,154,,,,random,
1328,decision_tree,0.5510204081632653,0.610204081632653,0.6479591836734694,0.03771371145423743,,,,entropy,,,,,97,,,,random,
1272,decision_tree,0.576530612244898,0.6224489795918368,0.6479591836734694,0.028498449068916194,,,,entropy,,,,,69,,,,random,
1550,decision_tree,0.5918367346938775,0.6183673469387755,0.6479591836734694,0.022679704868258044,,,,entropy,,,,,208,,,,random,
3427,mlp,0.3673469387755102,0.5183673469387755,0.6479591836734694,0.11690689453936047,,,2.5e-05,,,"(7, 16)",,,,,,lbfgs,,
1614,decision_tree,0.5561224489795918,0.6112244897959184,0.6479591836734694,0.03016682754917241,,,,entropy,,,,,240,,,,random,
770,decision_tree,0.5918367346938775,0.6173469387755102,0.6479591836734694,0.021646125954690235,,,,gini,,,,,113,,,,random,
1082,decision_tree,0.5255102040816326,0.5959183673469388,0.6479591836734694,0.047027422946134344,,,,gini,,,,,269,,,,random,
904,decision_tree,0.5969387755102041,0.6173469387755103,0.6479591836734694,0.01676701706648466,,,,gini,,,,,180,,,,random,
1470,decision_tree,0.5612244897959183,0.6071428571428571,0.6479591836734694,0.0332220828491831,,,,entropy,,,,,168,,,,random,
3237,mlp,0.14285714285714285,0.5244897959183674,0.6479591836734694,0.1927032103528633,,,2e-05,,,"(5, 18)",,,,,,lbfgs,,
1172,decision_tree,0.5867346938775511,0.6234693877551021,0.6479591836734694,0.024447241940226398,,,,entropy,,,,,19,,,,random,
4059,mlp,0.4030612244897959,0.5020408163265306,0.6479591836734694,0.09135930320652813,,,4.5e-05,,,"(4, 12)",,,,,,lbfgs,,
3226,mlp,0.14285714285714285,0.48673469387755103,0.6479591836734694,0.1870049343762072,,,2e-05,,,"(4, 19)",,,,,,lbfgs,,
4057,mlp,0.5714285714285714,0.6010204081632653,0.6479591836734694,0.03265306122448981,,,4.5e-05,,,"(4, 10)",,,,,,lbfgs,,
1524,decision_tree,0.5663265306122449,0.6,0.6479591836734694,0.028056585887484723,,,,entropy,,,,,195,,,,random,
1136,decision_tree,0.5204081632653061,0.5918367346938777,0.6479591836734694,0.045290491879943155,,,,gini,,,,,296,,,,random,
1194,decision_tree,0.5459183673469388,0.5989795918367348,0.6479591836734694,0.03601910733616896,,,,entropy,,,,,30,,,,random,
1128,decision_tree,0.5969387755102041,0.6255102040816326,0.6479591836734694,0.01898068901810027,,,,gini,,,,,292,,,,random,
556,decision_tree,0.5969387755102041,0.613265306122449,0.6479591836734694,0.018925752031623867,,,,gini,,,,,6,,,,random,
1650,decision_tree,0.5714285714285714,0.6010204081632653,0.6479591836734694,0.02801944942397139,,,,entropy,,,,,258,,,,random,
580,decision_tree,0.5816326530612245,0.6204081632653061,0.6479591836734694,0.02427628010891904,,,,gini,,,,,18,,,,random,
1678,decision_tree,0.576530612244898,0.6204081632653062,0.6479591836734694,0.02878925710135893,,,,entropy,,,,,272,,,,random,
1118,decision_tree,0.5714285714285714,0.6071428571428571,0.6479591836734694,0.02831517739900329,,,,gini,,,,,287,,,,random,
1646,decision_tree,0.5561224489795918,0.6204081632653061,0.6479591836734694,0.03408835324181646,,,,entropy,,,,,256,,,,random,
1216,decision_tree,0.5408163265306123,0.6091836734693877,0.6479591836734694,0.03659269607559408,,,,entropy,,,,,41,,,,random,
1218,decision_tree,0.5204081632653061,0.6071428571428571,0.6479591836734694,0.04597502173905635,,,,entropy,,,,,42,,,,random,
1222,decision_tree,0.5714285714285714,0.6091836734693878,0.6479591836734694,0.027494272623076486,,,,entropy,,,,,44,,,,random,
